Andrews watershed 2
Date	P	T	Q
621029	0	11.4	0.377332551669683
621030	0	9.7	0.357045855343356
621031	0	10	0.336759159017029
621101	0	10.8	0.320529801955967
621102	0	10.55	0.30024310562964
621103	0	8.9	0.284013748568579
621104	5.1	9.15	0.316472462690702
621105	22.4	7.5	0.758722442604632
621106	0	5.85	0.458479336974991
621107	0	5.55	0.365160533873887
621108	49.5	8.35	2.20313522103912
621109	12.7	6.65	3.50959846445458
621110	5.6	5.55	2.2518232922223
621111	19.6	6.65	2.64538520095305
621112	11.7	5.55	3.45685305400613
621113	0	3.35	3.0146030740922
621114	0	3.35	2.27616732781389
621115	21.1	3.35	2.17473384618226
621116	1.3	2.8	2.43034621989398
621117	14.5	2.8	2.369486130915
621118	1.3	4.45	2.79550675376787
621119	12.4	6.4	2.83202280715526
621120	54.6	9.45	10.7235476780965
621121	5.1	6.1	12.7522173107292
621122	2.5	1.95	7.53447901559787
621123	0	1.7	5.09196077790809
621124	0.8	2.5	3.93561908730745
621125	43.4	6.65	4.45495851326142
621126	27.7	5	15.0243272992778
621127	9.7	2.8	11.3037471930294
621128	0	0.55	7.94832762065494
621129	19.3	0.55	6.27264650410032
621130	29	4.45	13.0200017022367
621201	32.8	2.2	14.5780199800986
621202	65	2.2	22.8144186885874
621203	14.7	1.1	22.1774164239407
621204	0	1.35	15.7749350633519
621205	6.1	2.25	11.8961187257582
621206	4.8	5	10.1108894490414
621207	0	2.2	8.3865202613036
621208	0	3.6	6.60534832385209
621209	0	3.05	5.20556627733552
621210	0	3.05	4.20746081808023
621211	0	2.25	3.57857323196409
621212	1.3	2.25	3.08357784160171
621213	8.1	6.4	2.73464666478889
621214	5.8	8.05	2.65349987948358
621215	31.2	7.8	4.43872915620036
621216	2.3	6.65	4.1993461395497
621217	14.2	6.4	3.8707016590632
621218	0	3.65	3.69217873139152
621219	2.5	4.45	3.36353425090502
621220	0	4.2	3.09574985939751
621221	0.3	2.75	2.83608014642052
621222	0.8	3.6	2.59669712976986
621223	0	-0.3	2.36542879164973
621224	0	-2.75	2.16256182838646
621225	0	-3.35	1.99215357924532
621226	0	-3.05	1.87043340128735
621227	0	0	1.78928661598205
621228	1	0.55	1.69596781288094
621229	0	-0.3	1.6067063490451
621230	13.2	1.95	1.65133708096302
621231	2	3.9	1.67568111655461
630101	5.8	3.1	1.55396093859665
630102	29	4.7	2.42628888062871
630103	1.8	3.35	3.76926817743157
630104	0	1.1	3.0146030740922
630105	0	1.95	2.55612373711721
630106	0	2.8	2.2639953100181
630107	0	3.35	2.06518568602009
630108	0.5	2.5	1.90694945467474
630109	3.6	1.95	1.80145863377784
630110	1.5	-5	1.66350909875882
630111	0	-9.45	1.50527286741347
630112	0	-7.2	1.44847011769975
630113	0	-3.9	1.42818342137342
630114	4.6	0	1.4078967250471
630115	0	0.85	1.3835526894555
630116	0	0.85	1.34297929680285
630117	3	0	1.26994719002807
630118	0	-2.2	1.1969150832533
630119	0	-3.05	1.14416967280485
630120	0	-0.85	1.11171095868272
630121	0	0	1.09548160162166
630122	0	-0.6	1.05490820896901
630123	0	0.85	1.02244949484688
630124	0	0	0.994048119990025
630125	0	0	0.945360048806841
630126	0	-1.15	0.916958673949983
630127	0	-1.7	0.908843995419452
630128	32.3	-2.25	0.900729316888921
630129	19.8	-4.7	0.900729316888921
630130	16.5	-1.7	0.981876102194229
630131	49.5	3.05	7.21800655290716
630201	77.7	2.75	29.212842709911
630202	30.5	3.65	29.5942326008459
630203	40.6	6.65	34.7348814499372
630204	12.7	7.5	24.0194484503712
630205	0	5.3	15.8723112057183
630206	7.9	7.75	10.8209238204628
630207	0	6.65	7.67648588988216
630208	0	7.75	5.84662588124746
630209	0	7.5	4.47118787032248
630210	0	5.55	3.7530388203705
630211	0	4.75	3.34730489384396
630212	0	5.55	2.92939894952163
630213	6.4	6.65	2.66972923654464
630214	0	6.7	2.35325677385394
630215	0.5	6.65	2.13821779279487
630216	0	6.1	1.96780954365372
630217	30	5.8	2.34919943458867
630218	66.5	5.55	15.348914440499
630219	7.4	9.45	15.3529717797643
630220	1.3	9.15	10.7032609817702
630221	7.6	6.95	8.04570376302131
630222	0.3	5.55	6.36190796793616
630223	0	5.3	5.27454104484503
630224	0	6.7	4.39409842428244
630225	18.5	8.6	4.13037137204019
630226	10.4	5	4.1993461395497
630227	0	4.75	3.85447230200214
630228	10.7	6.65	3.6718920350652
630301	3.3	3.65	3.51771314298511
630302	9.9	1.65	3.44062369694507
630303	0	1.1	3.27833012633445
630304	0	1.15	3.026775091888
630305	0	3.05	2.80767877156366
630306	0	4.2	2.60886914756566
630307	0	4.7	2.42628888062871
630308	0	5.25	2.21124989956965
630309	0	4.45	2.0408416504285
630310	2.5	4.75	1.91912147247054
630311	11.9	3.35	1.93940816879687
630312	0.5	2.5	1.80145863377784
630313	0	2.75	1.67568111655461
630314	12.7	1.9	1.7243691877378
630315	13.2	1.35	1.73248386626833
630316	8.6	1.65	1.88666275834842
630317	0	2.25	1.86231872275682
630318	0.5	3.35	1.85014670496103
630319	3.3	5.8	2.01244027557164
630320	0.3	6.4	2.28833934560969
630321	0	8.9	2.27616732781389
630322	0	8.85	2.08952972161169
630323	11.9	4.7	1.98809623998005
630324	0	4.7	1.86231872275682
630325	0	6.1	1.76494258039045
630326	3	7.75	1.72031184847253
630327	15.7	5.8	2.01244027557164
630328	23.1	3.9	2.41817420209818
630329	42.4	4.15	4.69839886917734
630330	46.5	2.2	13.040288398563
630331	9.4	2.8	11.3646072820084
630401	2.3	2.75	7.51419231927154
630402	1.3	2.8	5.94400202361383
630403	25.4	3.9	6.19149971879502
630404	5.3	8.3	9.16958673949982
630405	27.2	7.5	12.6791852039544
630406	13	8.05	16.6756643802408
630407	5.8	6.1	13.5433984674559
630408	11.9	5.85	9.80253166488123
630409	9.9	5.3	8.38246292203834
630410	5.8	4.7	7.13685976760186
630411	0	5.85	5.94400202361383
630412	3.8	6.95	4.92155252876694
630413	4.1	9.7	4.14660072910125
630414	16.8	5.85	3.96807780142957
630415	18.5	4.15	3.84230028420634
630416	15.5	1.65	3.51771314298511
630417	6.6	2.2	3.53799983931144
630418	14.7	2.2	4.1993461395497
630419	10.9	2.8	5.46523599031251
630420	1.5	1.65	4.75925895815633
630421	1.5	3.35	4.11008467571386
630422	0	5	3.83824294494108
630423	0	7.5	4.03299522967382
630424	0	8.9	4.63753878019836
630425	0	6.65	4.77954565448265
630426	0.5	6.1	4.75520161889106
630427	0	5.85	4.50770392370987
630428	0	8.9	4.12631403277492
630429	1.5	10.85	3.84230028420634
630430	3.6	8.35	3.68000671359573
630501	28.7	5	3.87881633759373
630502	41.7	2.8	8.77196749150382
630503	0.8	6.95	11.7054237802907
630504	4.8	8.05	9.49417388072106
630505	36.8	9.2	9.87150643239074
630506	35.3	8.1	17.9415542310036
630507	6.1	8.6	18.6597032809556
630508	4.6	10.85	13.9856484473699
630509	0	8.05	9.73761423663698
630510	4.1	8.35	7.04759830376602
630511	2.3	7.5	5.54638277561781
630512	0	9.2	4.45901585252668
630513	0	10.55	3.76926817743157
630514	0	13.6	3.30673150119131
630515	0	12.5	2.91722693172583
630516	0	15	2.59669712976986
630517	0	18.9	2.36542879164973
630518	0	20	2.18690586397806
630519	0	20.55	2.0286696326327
630520	0	22.8	1.87043340128735
630521	1.8	19.45	1.75682790185992
630522	4.6	11.65	1.712197169942
630523	0	15.55	1.56207561712718
630524	0	13.35	1.44035543916922
630525	0	14.75	1.3835526894555
630526	0	14.15	1.32269260047652
630527	0	16.1	1.25777517223228
630528	0	18.9	1.22531645811015
630529	0	17.8	1.1969150832533
630530	0	17.25	1.13199765500905
630531	0	15.25	1.06302288749954
630601	0	15.25	1.02244949484688
630602	7.1	8.9	1.03462151264268
630603	0.8	8.6	1.02244949484688
630604	8.9	10	1.03462151264268
630605	3.8	10.85	1.07113756603007
630606	0	9.75	0.945360048806841
630607	0	13.9	0.880442620562594
630608	0	13.6	0.852041245705736
630609	2.5	13.05	0.843926567175205
630610	0	15.55	0.823639870848878
630611	0	16.95	0.79523849599202
630612	0	19.45	0.770894460400428
630613	0	20.85	0.734378407013039
630614	0	21.9	0.69786235362565
630615	0	23.6	0.665403639503527
630616	0	23.05	0.649174282442466
630617	0	21.95	0.649174282442466
630618	0	20.85	0.628887586116138
630619	0	17.8	0.604543550524546
630620	2	13.05	0.600486211259281
630621	30.7	8.9	0.908843995419452
630622	6.4	8.9	1.15634169060064
630623	3.8	10.55	0.774951799665693
630624	3	14.7	0.673518318034058
630625	0.5	15.25	0.649174282442466
630626	0	16.1	0.580199514932954
630627	1	10.85	0.563970157871892
630628	7.4	10.3	0.584256854198219
630629	3.6	9.45	0.653231621707731
630630	0	13.05	0.604543550524546
630701	0	13.9	0.539626122280299
630702	0	16.1	0.523396765219238
630703	0.5	16.95	0.507167408158176
630704	0	15	0.482823372566584
630705	0	16.65	0.462536676240257
630706	13.2	13.65	0.685690335829854
630707	4.8	11.1	0.572084836402423
630708	0.8	13.35	0.568027497137157
630709	1.3	15	0.507167408158176
630710	1.5	9.75	0.507167408158176
630711	0	16.4	0.482823372566584
630712	0	18.05	0.438192640648664
630713	0	21.65	0.413848605057072
630714	0	17.5	0.409791265791806
630715	0	16.1	0.409791265791806
630716	0	15.25	0.409791265791806
630717	0	13.6	0.409791265791806
630718	0	17.75	0.401676587261276
630719	0	19.45	0.377332551669683
630720	0	18.65	0.357045855343356
630721	0	19.45	0.34487383754756
630722	3.6	15.25	0.369217873139152
630723	8.6	18.05	0.357045855343356
630724	1.3	14.7	0.454421997709726
630725	0	16.65	0.34487383754756
630726	0	18.9	0.288071087833844
630727	0	21.35	0.251555034446455
630728	0	18.35	0.235325677385394
630729	0	16.4	0.231268338120128
630730	0	17.25	0.219096320324332
630731	0	15	0.206924302528536
630801	0	16.4	0.206924302528536
630802	0	19.45	0.206924302528536
630803	0	18.9	0.206924302528536
630804	0	20.8	0.206924302528536
630805	0	21.15	0.206924302528536
630806	0	20.85	0.206924302528536
630807	0	22.2	0.206924302528536
630808	0	22.75	0.198809623998005
630809	0	21.15	0.190694945467474
630810	0	23.9	0.182580266936943
630811	0	22.8	0.170408249141147
630812	0	20.85	0.162293570610616
630813	0	16.65	0.166350909875882
630814	0	18.6	0.166350909875882
630815	0	18.9	0.162293570610616
630816	0	19.45	0.162293570610616
630817	0	19.15	0.162293570610616
630818	0	18.05	0.154178892080086
630819	0	16.95	0.15012155281482
630820	0	17.2	0.15012155281482
630821	0	15.25	0.15012155281482
630822	0	16.1	0.15012155281482
630823	0	14.7	0.154178892080086
630824	0	14.7	0.154178892080086
630825	0	16.35	0.15012155281482
630826	0	15.85	0.146064213549555
630827	0	17.25	0.133892195753759
630828	0	17.5	0.129834856488493
630829	0	19.15	0.129834856488493
630830	0	18.6	0.129834856488493
630831	0	16.95	0.129834856488493
630901	0	18.9	0.129834856488493
630902	0	17.8	0.129834856488493
630903	0	19.45	0.121720177957962
630904	0	20	0.113605499427431
630905	0	19.45	0.109548160162166
630906	0	18.9	0.109548160162166
630907	0	22.2	0.109548160162166
630908	0	20.55	0.101433481631635
630909	1.8	20.85	0.0933188031011044
630910	0	17.5	0.0933188031011044
630911	0	15.25	0.0973761423663698
630912	7.1	16.95	0.109548160162166
630913	8.1	12.5	0.210981641793801
630914	10.7	12.8	0.190694945467474
630915	63.8	11.1	2.32891273826234
630916	3.3	10	0.965646745133167
630917	0.8	10.55	0.328644480486498
630918	0	12.5	0.235325677385394
630919	0	13.9	0.198809623998005
630920	0	15.3	0.170408249141147
630921	0	16.65	0.154178892080086
630922	10.9	16.1	0.190694945467474
630923	2.5	12.75	0.292128427099109
630924	0	13.35	0.178522927671678
630925	0	15	0.146064213549555
630926	0	16.1	0.133892195753759
630927	0	18.35	0.129834856488493
630928	0	15.55	0.129834856488493
630929	0	16.1	0.129834856488493
630930	0	14.7	0.129834856488493
631001	0	13.9	0.129834856488493
631002	0	13.9	0.129834856488493
631003	0	13.05	0.121720177957962
631004	0	10.55	0.117662838692697
631005	5.3	10	0.162293570610616
631006	0	8.35	0.142006874284289
631007	0	9.45	0.15012155281482
631008	0	11.4	0.15012155281482
631009	1	12.8	0.15012155281482
631010	0	11.7	0.15012155281482
631011	7.4	10.55	0.223153659589598
631012	0	11.1	0.178522927671678
631013	0	12.25	0.162293570610616
631014	0	11.4	0.154178892080086
631015	0	11.65	0.15012155281482
631016	0	12.5	0.15012155281482
631017	0	12.2	0.15012155281482
631018	0.5	8.6	0.137949535019024
631019	0	7.2	0.129834856488493
631020	16.5	6.7	0.320529801955967
631021	0	11.1	0.239383016650659
631022	36.3	9.45	1.27400452929334
631023	11.2	6.95	0.807410513787817
631024	34.5	8.35	1.80145863377784
631025	10.7	3.05	2.369486130915
631026	0	2.25	1.03462151264268
631027	0	3.6	0.726263728482508
631028	5.8	5	0.693805014360385
631029	0	4.7	0.555855479341361
631030	3.3	5.25	0.482823372566584
631031	0	4.7	0.446307319179195
631101	7.6	3.9	0.458479336974991
631102	0	2.8	0.466594015505522
631103	10.4	3.35	0.507167408158176
631104	25.1	5.3	2.3816581487108
631105	5.1	4.45	1.2780618685586
631106	26.9	3.9	2.52772236226035
631107	97.8	3.6	10.7884651063407
631108	58.4	7.25	27.9591248769439
631109	9.9	6.65	17.2964372878264
631110	4.8	6.9	8.80036886636067
631111	0	8.05	5.53015341855675
631112	0	7.2	4.00865119408222
631113	11.9	8.6	3.38382094723135
631114	42.7	6.65	7.81037808563591
631115	17	4.15	7.42898819470097
631116	14.7	3.9	6.74329785887111
631117	27.7	4.75	10.1920362343467
631118	2.5	5	10.853382534585
631119	11.2	4.75	8.32971751158989
631120	0	0.25	6.36596530720143
631121	2	1.65	5.03921536745964
631122	32.8	2.2	7.40870149837464
631123	18.8	4.75	9.019465186685
631124	4.6	6.4	8.7029927239943
631125	0	7.2	7.24235058849876
631126	8.9	7.2	5.89937129169591
631127	2.3	2.25	4.7268002440342
631128	0	1.95	3.93156174804218
631129	0	2.25	3.42033700061874
631130	0	2.5	2.95780032437848
631201	0	2.8	2.55612373711721
631202	0	3.05	2.2518232922223
631203	0	2.25	2.00432559704111
631204	0	2.5	1.81363065157364
631205	36.6	6.95	2.73464666478889
631206	8.9	3.6	3.52582782151564
631207	0	0.85	3.19312600176388
631208	25.7	3.1	3.80984157008422
631209	0	0.25	4.00053651555169
631210	0	-3.35	3.53394250004617
631211	0	-2.25	3.12415123425437
631212	0	-0.55	2.77116271817627
631213	0	0.3	2.45469025548557
631214	0.5	2.5	2.2518232922223
631215	0	1.7	2.07735770381589
631216	0	3.9	1.90694945467474
631217	0	3.35	1.78928661598205
631218	1.5	2.8	1.68785313435041
631219	14.5	5.25	1.69596781288094
631220	27.7	1.95	2.65755721874884
631221	14.5	0.85	3.41627966135347
631222	0	1.95	3.55017185710723
631223	0	2.5	3.29050214413025
631224	6.9	2.25	3.05111912747959
631225	5.6	2.8	2.90099757466477
631226	33	1.1	4.89315115391008
631227	22.6	3.9	7.4127588376399
631228	20.6	7.2	16.5742308986092
631229	0	4.45	12.6710705254239
631230	0	6.1	8.26480008334564
631231	0	6.95	6.07789421936758
640101	37.3	5	6.43899741397621
640102	2.3	2.2	6.7919859300543
640103	4.6	1.4	5.76142175667688
640104	2.3	1.1	4.97024059995013
640105	28.4	0.55	4.19123146101917
640106	58.2	0	7.46956158735362
640107	2.5	0.55	8.10656385200029
640108	1.5	-0.55	5.94400202361383
640109	27.4	0.3	5.82228184565586
640110	5.3	0.55	4.76331629742159
640111	0	0.3	4.04110990820435
640112	0	0.25	3.89504569465479
640113	16.5	-0.55	4.82011904713531
640114	0.8	1.1	5.56261213267888
640115	7.6	1.1	5.33540113382401
640116	43.4	1.65	13.6610613061486
640117	55.4	0.55	15.8723112057183
640118	37.1	0	11.3402632464168
640119	58.9	0.3	10.196093573612
640120	15.5	0.55	15.0364993170736
640121	5.6	-0.3	10.4070752154058
640122	14.2	-0.55	7.13685976760186
640123	7.4	-0.25	5.44089195472091
640124	60.5	0.55	12.3383687056721
640125	22.1	1.65	24.2588314670219
640126	1.3	1.1	25.3015676581951
640127	6.4	1.1	21.0007880370138
640128	1.3	0.8	16.9637354680747
640129	27.9	1.35	17.4465588406413
640130	2	1.1	16.6026322734661
640131	30.5	0.8	16.8825886827694
640201	3	0.55	18.8098248337704
640202	0	0.25	14.5455612659765
640203	0	1.1	11.0562494978482
640204	1.3	0.85	9.98105459255291
640205	0	-1.1	9.29536425672305
640206	0	-0.85	7.89152487094122
640207	0	0	6.4633414495678
640208	0	0.25	5.67216029284104
640209	0	3.8	5.10819013496915
640210	14.2	2.25	5.66810295357578
640211	2.8	1.9	6.58506162752576
640212	7.6	0.35	5.94400202361383
640213	4.1	2.15	5.18933692027446
640214	6.9	0.8	4.62536676240257
640215	28.4	0.3	4.65782547652469
640216	9.4	0.25	4.30077962118133
640217	6.6	1.65	5.42060525839459
640218	0	1.95	6.32133457528351
640219	0	1.1	6.59723364532156
640220	0	1.7	6.00891945185807
640221	0	2.2	6.06166486230652
640222	0	2.25	6.69055244842266
640223	1.8	2.25	6.50391484222045
640224	0	1.4	6.21584375438661
640225	0	0.3	5.58695616827047
640226	0	-0.3	4.87286445758376
640227	0	0.55	4.25614888926341
640228	0.8	0.25	3.90316037318532
640229	17	1.35	3.64349066020834
640301	19.6	1.1	4.6091374053415
640302	9.7	0.55	3.9761924799601
640303	16	0.3	3.882873676859
640304	37.8	2.25	10.7844077670755
640305	21.1	0.8	14.1154833038584
640306	4.3	0.25	9.3602816849673
640307	0.5	0.85	6.89341941168593
640308	15.2	1.1	5.88314193463484
640309	13.5	0.55	5.64375891798418
640310	14	0.55	4.97429793921539
640311	36.3	0.85	6.69055244842266
640312	18.8	0.25	6.66620841283107
640313	4.6	0.55	5.15687820615234
640314	33.3	1.4	8.65430465281112
640315	3.3	1.7	14.3467516419785
640316	0	2.5	12.0908710104909
640317	1.3	2.25	11.770341208535
640318	0	2.2	10.5369100718943
640319	0	2.25	8.61778859942373
640320	12.7	1.4	7.82255010343171
640321	3.6	2.25	7.38030012351778
640322	0	1.7	6.41465337838461
640323	7.6	1.95	5.50580938296516
640324	0	0	4.70651354770787
640325	1	2.2	4.13848605057072
640326	3.6	2.75	3.83824294494108
640327	0.5	4.4	3.71246542771785
640328	0	5.3	4.18311678248864
640329	0	6.4	6.50391484222045
640330	0	8.05	8.84094225901333
640331	5.3	5.8	11.1657976580104
640401	15	3.3	10.9548160162166
640402	6.6	3.05	9.34405232790624
640403	0.5	5.85	7.5304216763326
640404	3	4.45	6.252359807774
640405	5.3	2.25	5.4774080081083
640406	0	6.1	4.77548831521739
640407	0	6.65	4.3170089782424
640408	0	7.25	4.34541035309925
640409	18.5	5	4.9499539036238
640410	3.3	7.2	5.73707772108529
640411	11.2	4.45	6.21178641512134
640412	1.3	5	5.92777266655276
640413	0	7.5	5.53826809708728
640414	0	8.35	4.99052729627645
640415	6.9	4.7	4.59696538754571
640416	1.5	3.05	4.5036465844446
640417	0	5	4.12631403277492
640418	0	6.95	3.7530388203705
640419	0	8.35	3.36353425090502
640420	0	6.4	2.98214435997008
640421	0	9.15	2.71435996846256
640422	22.1	3.6	2.93345628878689
640423	1.5	3.9	2.75493336111521
640424	0	6.1	2.60886914756566
640425	2.3	6.65	2.49120630887296
640426	8.1	6.95	2.65755721874884
640427	0	8.05	2.60886914756566
640428	0	10.55	2.60886914756566
640429	3	6.1	2.65755721874884
640430	0.8	4.2	2.81579345009419
640501	16.5	3.35	2.88071087833844
640502	0.3	3.6	2.5926397905046
640503	0	4.45	2.40194484503712
640504	2.3	3.9	2.21124989956965
640505	10.4	3.05	2.17473384618226
640506	0	4.15	2.0530136682243
640507	1.3	6.1	1.91912147247054
640508	0	8.85	1.82580266936943
640509	0	10	1.76494258039045
640510	3.3	8.35	1.74465588406413
640511	0	12.5	1.73248386626833
640512	3	10.55	1.76494258039045
640513	1	7.8	1.77711459818625
640514	0	8.35	1.73248386626833
640515	0	13.3	1.68379579508515
640516	1.8	11.1	1.62699304537143
640517	0	13.9	1.57424763492298
640518	0	13.35	1.52961690300506
640519	1.8	15.25	1.48498617108714
640520	6.1	10.85	1.47281415329134
640521	1.5	8.9	1.3835526894555
640522	0	6.4	1.2780618685586
640523	0	12.25	1.20502976178383
640524	0	10.85	1.15228435133538
640525	0	11.35	1.09548160162166
640526	0	14.15	1.04273619117321
640527	0	13.9	1.02244949484688
640528	0	12.5	0.994048119990025
640529	0	15.55	0.945360048806841
640530	0	16.95	0.916958673949983
640531	6.4	16.95	0.994048119990025
640601	0	15.3	1.00216279852056
640602	0	14.2	0.908843995419452
640603	1.8	13.9	0.908843995419452
640604	7.9	13.35	0.961589405867902
640605	14.7	13.35	1.22531645811015
640606	17.8	11.95	1.39978204651657
640607	5.1	9.7	1.51744488520926
640608	0	10	1.1969150832533
640609	0	13.05	1.07519490529533
640610	5.3	11.35	1.07519490529533
640611	1.5	15	0.985933441459495
640612	0.3	14.7	0.93724537027631
640613	0	15.55	0.916958673949983
640614	0	15	0.900729316888921
640615	2.8	10.55	0.872327942032063
640616	4.6	10.85	0.852041245705736
640617	6.6	9.2	0.888557299093125
640618	3.6	8.9	0.872327942032063
640619	1.3	12.8	0.843926567175205
640620	0	13.35	0.78712381746149
640621	0	15	0.74249308554357
640622	0	19.45	0.726263728482508
640623	0	19.45	0.69786235362565
640624	0	19.15	0.673518318034058
640625	0	19.7	0.649174282442466
640626	0.5	10.85	0.620772907585608
640627	0	11.7	0.596428871994015
640628	0	14.7	0.563970157871892
640629	0	16.95	0.539626122280299
640630	0	17.8	0.515282086688707
640701	0	18.65	0.474708694036053
640702	0	14.75	0.454421997709726
640703	0	15.55	0.446307319179195
640704	0	13.9	0.430077962118133
640705	0	18.35	0.421963283587603
640706	0	19.45	0.413848605057072
640707	0	21.1	0.409791265791806
640708	0.8	12.8	0.409791265791806
640709	0	16.95	0.409791265791806
640710	0	18.05	0.393561908730745
640711	0	22.5	0.377332551669683
640712	0	23.1	0.377332551669683
640713	0	21.95	0.373275212404418
640714	5.1	13.3	0.381389890934949
640715	3.3	11.95	0.413848605057072
640716	0	16.35	0.365160533873887
640717	0	16.35	0.34487383754756
640718	0	16.4	0.320529801955967
640719	0	18.05	0.308357784160171
640720	0	17.25	0.30024310562964
640721	0	18.05	0.288071087833844
640722	0	16.95	0.275899070038048
640723	0	19.45	0.267784391507517
640724	0	21.65	0.263727052242252
640725	0	23.6	0.251555034446455
640726	0	23.6	0.243440355915925
640727	0	23.9	0.235325677385394
640728	0	20	0.235325677385394
640729	0.8	21.15	0.251555034446455
640730	1	13.65	0.255612373711721
640731	6.1	15	0.267784391507517
640801	10.7	11.65	0.409791265791806
640802	0	12.8	0.292128427099109
640803	0	12.8	0.251555034446455
640804	1.3	12.5	0.235325677385394
640805	0	16.7	0.219096320324332
640806	0	18.9	0.198809623998005
640807	0	18.05	0.182580266936943
640808	0	20.8	0.170408249141147
640809	0	20	0.170408249141147
640810	0	21.65	0.170408249141147
640811	0	20.8	0.178522927671678
640812	0	17.2	0.190694945467474
640813	0	18.35	0.19475228473274
640814	0	19.45	0.190694945467474
640815	0	17.8	0.178522927671678
640816	0	19.45	0.166350909875882
640817	0	19.7	0.154178892080086
640818	0.8	13.3	0.15012155281482
640819	0	12.5	0.15012155281482
640820	0	17.8	0.15012155281482
640821	0	20.3	0.137949535019024
640822	0	22.2	0.129834856488493
640823	0	22.75	0.129834856488493
640824	0	21.7	0.129834856488493
640825	1.8	20.55	0.129834856488493
640826	1.8	12.5	0.154178892080086
640827	1	16.1	0.162293570610616
640828	2.8	14.1	0.162293570610616
640829	0	13.85	0.154178892080086
640830	0.8	13.55	0.15012155281482
640831	0	10.5	0.15012155281482
640901	0.8	12.2	0.15012155281482
640902	0	13.85	0.15012155281482
640903	0	13.6	0.146064213549555
640904	0	14.7	0.133892195753759
640905	0	15.8	0.121720177957962
640906	0	13.9	0.117662838692697
640907	0	12.8	0.113605499427431
640908	0	12.25	0.101433481631635
640909	0	11.4	0.101433481631635
640910	0	13.65	0.109548160162166
640911	0	15	0.0973761423663698
640912	0	15	0.089261463835839
640913	0	15	0.089261463835839
640914	0	14.15	0.089261463835839
640915	0	13.35	0.089261463835839
640916	7.9	15.55	0.0852041245705736
640917	18.3	9.75	0.527454104484503
640918	0	11.15	0.146064213549555
640919	5.8	13.35	0.162293570610616
640920	3.8	9.45	0.190694945467474
640921	0	10.6	0.146064213549555
640922	0	12.75	0.133892195753759
640923	0	15	0.117662838692697
640924	0	14.75	0.101433481631635
640925	0	12.5	0.0933188031011044
640926	0	12.75	0.0852041245705736
640927	0	12.25	0.0811467853053082
640928	0	12.5	0.0811467853053082
640929	0	12.25	0.0852041245705736
640930	15.7	11.35	0.235325677385394
641001	0	9.45	0.210981641793801
641002	0	10.55	0.133892195753759
641003	0	11.4	0.113605499427431
641004	0	12.75	0.109548160162166
641005	0	13.9	0.109548160162166
641006	0	14.7	0.101433481631635
641007	2.8	12.8	0.105490820896901
641008	3.8	13.05	0.158236231345351
641009	3	12.5	0.142006874284289
641010	0	11.4	0.137949535019024
641011	0	12.5	0.121720177957962
641012	0	13.6	0.113605499427431
641013	0	14.75	0.101433481631635
641014	2	12.25	0.0973761423663698
641015	4.6	10.5	0.133892195753759
641016	3.8	6.35	0.15012155281482
641017	0	6.65	0.166350909875882
641018	0	8.3	0.137949535019024
641019	0	10	0.121720177957962
641020	0	10	0.109548160162166
641021	0	10	0.0973761423663698
641022	0	10.25	0.0933188031011044
641023	0	9.2	0.0811467853053082
641024	0	7.75	0.0730321067747774
641025	2.5	7.8	0.0770894460400428
641026	0.3	6.65	0.0933188031011044
641027	5.3	8.35	0.113605499427431
641028	0	10.8	0.101433481631635
641029	10.2	10.55	0.182580266936943
641030	0.5	8.9	0.190694945467474
641031	0	8.05	0.133892195753759
641101	17.5	7.5	0.312415123425437
641102	10.2	5	0.653231621707731
641103	2	6.65	0.231268338120128
641104	9.9	8.35	0.288071087833844
641105	0.5	5.25	0.231268338120128
641106	0	5	0.162293570610616
641107	0	5	0.137949535019024
641108	5.6	7.25	0.170408249141147
641109	6.9	6.1	0.259669712976986
641110	19.3	3.3	0.576142175667688
641111	47.5	1.4	1.12388297647852
641112	30.7	0.55	0.89261463835839
641113	8.1	0	0.511224747423442
641114	0	-1.1	0.365160533873887
641115	0	-1.9	0.296185766364375
641116	0	-0.25	0.263727052242252
641117	0	-0.8	0.255612373711721
641118	0	-0.25	0.251555034446455
641119	0	-0.55	0.288071087833844
641120	0	-0.25	0.385447230200214
641121	0	0	0.474708694036053
641122	24.9	1.95	1.8176879908389
641123	35.3	2.8	3.225584715886
641124	103.9	6.4	22.3843407264693
641125	19.3	3.05	15.8560818486572
641126	33.3	0.85	7.74546065739167
641127	38.9	0.85	4.6213094231373
641128	29	1.4	7.5425936941284
641129	13.5	2.2	19.3453936167855
641130	72.9	2.5	34.5523011830002
641201	55.4	5	44.8133121848565
641202	12.4	4.7	34.426523665777
641203	7.6	3.05	18.6069578705072
641204	4.8	2.5	11.8514879938403
641205	0.5	1.95	7.97672899551179
641206	0	1.65	5.94805936287909
641207	16	2.75	5.01487133186805
641208	22.6	4.45	7.29103865968194
641209	22.1	5	9.59966470161796
641210	35.3	3.35	17.4993042510897
641211	7.9	0.55	17.9658982665952
641212	0	0	11.9488641362066
641213	1	-0.55	8.24451338701931
641214	52.8	2.5	14.492815855528
641215	16	1.1	17.4465588406413
641216	0.5	-5.55	11.6567357091075
641217	0	-6.4	8.00107303110339
641218	8.1	-3.05	6.33756393234457
641219	25.7	0.25	5.10819013496915
641220	51.6	0.85	4.96618326068486
641221	99.1	2.8	31.8095398396808
641222	121.9	7.5	109.154598253435
